case_id,dyad,month,split,total_event_count,conflict_count,military_count,threat_count,cooperation_count,diplomatic_count,avg_tone,avg_goldstein,cinc_ratio,diplomatic_score,trade_dependence,news_sentiment,recent_conflicts,us_gdp_current_usd,target_gdp_current_usd,us_military_expenditure_usd,target_military_expenditure_usd,us_trade_percent_gdp,target_trade_percent_gdp,fatalities_sum,us_actor_events,model_probability,label,future_6m_escalation_score,label_threshold
ACLED_CASE_00170,US-Iran,2021-04,train,19,10,6,9,2,5,-7.0,-3.9,1.2953312358177196,-0.1111111111111111,0.341409685992271,-0.5111647574209011,0.0695465486955956,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,15.0,2,0.6706751706060247,1,204.0,201.34
ACLED_CASE_00171,US-Iran,2021-05,train,24,20,9,4,0,0,-9.310344827586206,-5.4351724137931035,1.2953312358177196,-0.9523809523809523,0.341409685992271,-0.6369038120561412,0.07052241233491639,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,29.0,1,0.7880745622491288,0,181.46,201.34
ACLED_CASE_00172,US-Iran,2021-06,train,27,17,9,10,1,2,-10.0,-5.59,1.2953312358177196,-0.6476190476190476,0.341409685992271,-0.6598505324246013,0.07162839112614665,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,21.0,0,0.8248948204820097,0,159.56,201.34
ACLED_CASE_00173,US-Iran,2021-07,train,28,18,7,10,1,3,-6.571428571428571,-3.8457142857142856,1.2953312358177196,-0.5826086956521739,0.341409685992271,-0.49254367061658577,0.0718235638540108,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,19.0,0,0.797085780112898,0,142.92000000000002,201.34
ACLED_CASE_00174,US-Iran,2021-08,train,19,16,7,3,1,1,-6.800000000000001,-3.7800000000000007,1.2953312358177196,-0.7263157894736842,0.341409685992271,-0.4992993662323713,0.07260425476546745,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,11.0,0,0.683610525998561,0,127.88,201.34
ACLED_CASE_00175,US-Iran,2021-09,train,21,18,6,3,0,0,-8.571428571428571,-4.805714285714285,1.2953312358177196,-0.9473684210526315,0.341409685992271,-0.5955500548339958,0.07364517598074295,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,17.0,0,0.707899807138392,0,120.46000000000001,201.34
ACLED_CASE_00176,US-Iran,2021-10,train,15,13,5,2,0,0,-10.0,-5.29,1.2953312358177196,-0.9285714285714286,0.341409685992271,-0.650803019355672,0.07462103962006375,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,8.0,0,0.6200362390980526,0,119.06,201.34
ACLED_CASE_00177,US-Iran,2021-11,train,13,13,2,0,0,0,-8.0,-4.47,1.2953312358177196,-0.9285714285714286,0.341409685992271,-0.5661940156845582,0.07494632749983736,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,17.0,0,0.5171875990035228,0,120.39999999999999,201.34
ACLED_CASE_00178,US-Iran,2021-12,train,12,11,5,1,0,0,-10.0,-5.430000000000001,1.2953312358177196,-0.9166666666666666,0.341409685992271,-0.6550586915232729,0.07520655780365623,23315080560000.0,0.0,806230200000.0,5699580109.49925,25.6095576621932,42.672379536261,16.0,0,0.5771722407324301,0,134.34,201.34
ACLED_CASE_00179,US-Iran,2022-01,train,18,18,3,0,0,0,-5.555555555555555,-3.397777777777778,1.283497435912692,-0.9473684210526315,0.38116145278920754,-0.4337150344664256,0.07559690325938456,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,22.0,0,0.5903763642957153,0,151.34,201.34
ACLED_CASE_00180,US-Iran,2022-02,train,11,9,2,2,0,0,-6.0,-3.27,1.283497435912692,-0.9,0.38116145278920754,-0.4485587694594084,0.07650770932275064,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,9.0,0,0.49996749017164893,0,162.76,201.34
ACLED_CASE_00181,US-Iran,2022-03,train,21,17,1,4,0,0,-7.777777777777778,-4.278888888888889,1.283497435912692,-0.9444444444444444,0.38116145278920754,-0.5522798201477401,0.07683299720252423,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,11.0,0,0.6238748667241191,0,152.82000000000002,201.34
ACLED_CASE_00182,US-Iran,2022-04,train,15,13,4,2,0,0,-10.0,-5.39,1.283497435912692,-0.9285714285714286,0.38116145278920754,-0.6538487458556734,0.07767874568993559,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,13.0,0,0.6015702636403123,0,190.62,201.34
ACLED_CASE_00183,US-Iran,2022-05,train,14,12,2,2,0,0,-10.0,-5.4,1.283497435912692,-0.9230769230769231,0.38116145278920754,-0.6541516802435887,0.07826426387352807,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,14.0,0,0.5504521611411595,1,220.32,201.34
ACLED_CASE_00184,US-Iran,2022-06,train,24,14,5,10,0,0,-10.0,-5.6,1.283497435912692,-0.9333333333333333,0.38116145278920754,-0.6601474667326174,0.07858955175330166,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,23.0,0,0.7657065162494816,1,229.88,201.34
ACLED_CASE_00185,US-Iran,2022-07,train,29,22,6,7,0,0,-6.428571428571429,-3.9742857142857146,1.283497435912692,-0.9565217391304348,0.38116145278920754,-0.49120372562053694,0.07904495478498472,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,27.0,0,0.7993613025517866,1,218.70000000000002,201.34
ACLED_CASE_00186,US-Iran,2022-08,train,15,13,7,2,0,0,-7.5,-3.98,1.283497435912692,-0.9285714285714286,0.38116145278920754,-0.5323839256655879,0.08054127903194326,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,5.0,0,0.6510481711271477,1,222.26,201.34
ACLED_CASE_00187,US-Iran,2022-09,train,13,11,0,2,0,0,-6.842105263157895,-3.7110526315789474,1.283497435912692,-0.9166666666666666,0.38116145278920754,-0.49853315588440367,0.08125691236744519,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,9.0,0,0.48892381218719283,1,309.7,201.34
ACLED_CASE_00188,US-Iran,2022-10,train,45,38,8,7,0,0,-7.971014492753623,-5.425507246376812,1.283497435912692,-0.9743589743589743,0.38116145278920754,-0.5954144566318694,0.08190748812699239,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,53.0,0,0.9145392927767857,1,371.1,201.34
ACLED_CASE_00189,US-Iran,2022-11,train,38,32,5,6,0,0,-8.461538461538462,-5.230769230769231,1.283497435912692,-0.9696969696969697,0.38116145278920754,-0.6054614021303942,0.08457484874113591,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,34.0,0,0.8525499865798823,1,380.98,201.34
ACLED_CASE_00190,US-Iran,2022-12,train,33,28,6,5,0,0,-7.435897435897436,-4.517948717948718,1.283497435912692,-0.9655172413793104,0.38116145278920754,-0.5481347715317766,0.08711209420336997,25604848907611.0,0.0,860692200000.0,7459331830.84591,27.3139397355363,48.9183508223052,26.0,0,0.8237824302323995,1,419.14,201.34
ACLED_CASE_00191,US-Iran,2023-01,validation,20,15,5,5,0,0,-5.238095238095238,-3.0290476190476188,1.286793259587115,-0.9375,0.3734193994217845,-0.4059683597100382,0.08906382148201158,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,13.0,0,0.68528695939544,1,417.17999999999995,201.34
ACLED_CASE_00192,US-Iran,2023-02,validation,22,15,4,7,0,0,-8.181818181818182,-4.400909090909091,1.286793259587115,-0.9375,0.3734193994217845,-0.5699353526540467,0.08964933966560405,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,8.0,0,0.7108627817731223,1,408.34,201.34
ACLED_CASE_00193,US-Iran,2023-03,validation,83,18,3,65,0,0,-8.26086956521739,-4.830434782608695,1.286793259587115,-0.9473684210526315,0.3734193994217845,-0.5864926603222204,0.09101554876065318,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,26.0,0,0.9963692320166155,1,418.84,201.34
ACLED_CASE_00194,US-Iran,2023-04,validation,101,10,1,91,0,0,-9.805825242718447,-5.162912621359223,1.286793259587115,-0.9090909090909091,0.3734193994217845,-0.6419237910136915,0.09609003968512134,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,8.0,0,0.999,1,311.0199999999999,201.34
ACLED_CASE_00195,US-Iran,2023-05,validation,43,19,6,24,0,0,-9.545454545454547,-5.422727272727274,1.286793259587115,-0.95,0.3734193994217845,-0.6429829415164879,0.10142476091340837,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,23.0,0,0.933769140880269,1,279.85999999999996,201.34
ACLED_CASE_00196,US-Iran,2023-06,validation,48,35,22,13,0,8,-10.0,-5.83,1.286793259587115,-0.5772727272727273,0.3734193994217845,-0.6668934824158971,0.10318131546418581,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,24.0,0,0.9737449217462827,1,222.65999999999997,201.34
ACLED_CASE_00197,US-Iran,2023-07,validation,17,15,6,2,0,0,-10.0,-5.550000000000001,1.286793259587115,-0.9375,0.3734193994217845,-0.658659782725115,0.10656430941383124,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,20.0,0,0.6667672023483393,1,266.58,201.34
ACLED_CASE_00198,US-Iran,2023-08,validation,13,7,5,6,0,4,-8.095238095238095,-4.3376190476190475,1.286793259587115,-0.18333333333333335,0.3734193994217845,-0.5649806460844711,0.1064341942619218,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,11.0,0,0.5963040663936456,1,278.44,201.34
ACLED_CASE_00199,US-Iran,2023-09,validation,104,11,10,93,0,88,-9.705882352941176,-5.2829411764705885,1.286793259587115,0.946,0.3734193994217845,-0.6430080113998445,0.10584867607832932,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,16.0,1,0.9957186047339237,0,194.78000000000003,201.34
ACLED_CASE_00200,US-Iran,2023-10,validation,9,2,2,7,0,2,-10.0,-5.26,1.286793259587115,0.07999999999999999,0.3734193994217845,-0.6498835088515107,0.11215926094593716,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,12.0,0,0.5163247013799762,1,218.62,201.34
ACLED_CASE_00201,US-Iran,2023-11,validation,19,10,5,9,0,8,-10.0,-5.3,1.286793259587115,-0.02105263157894739,0.3734193994217845,-0.6511089298156075,0.11157374276234466,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,10.0,0,0.6649024189555653,1,205.22,201.34
ACLED_CASE_00202,US-Iran,2023-12,validation,17,8,4,9,0,3,-10.0,-5.66,1.286793259587115,-0.3666666666666667,0.3734193994217845,-0.6619227360752556,0.11241949124975603,27292170793214.4,0.0,916014700000.0,7390861136.37782,25.2903297883366,49.3935500960203,29.0,0,0.6589264981560935,0,198.68,201.34
ACLED_CASE_00203,US-Iran,2024-01,test,40,24,17,16,0,2,-9.649122807017545,-7.684561403508773,1.2860975305336222,-0.8,0.387203824650718,-0.7062883308896921,0.11333029731312212,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,131.0,0,0.9569013309421147,0,142.38,201.34
ACLED_CASE_00204,US-Iran,2024-02,test,21,9,6,12,0,0,-10.0,-5.27,1.2860975305336222,-0.9,0.387203824650718,-0.6501903086912404,0.11638800338299395,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,9.0,0,0.7682265082268607,0,123.16,201.34
ACLED_CASE_00205,US-Iran,2024-03,test,15,12,8,3,0,0,-10.0,-5.38,1.2860975305336222,-0.9230769230769231,0.387203824650718,-0.6535455130938194,0.11755903975017891,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,13.0,0,0.6878275907225044,0,125.64,201.34
ACLED_CASE_00206,US-Iran,2024-04,test,24,17,7,7,0,0,-8.75,-5.525,1.2860975305336222,-0.9444444444444444,0.387203824650718,-0.6232999881466617,0.11879513369331858,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,49.0,0,0.7813048177917769,0,165.64000000000001,201.34
ACLED_CASE_00207,US-Iran,2024-05,test,9,6,2,3,0,0,-8.181818181818182,-4.25090909090909,1.2860975305336222,-0.8571428571428571,0.387203824650718,-0.56493166043404,0.12029145794027714,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,5.0,0,0.49743547553713835,0,173.34000000000003,201.34
ACLED_CASE_00208,US-Iran,2024-06,test,11,7,4,4,0,0,-8.88888888888889,-4.654444444444445,1.2860975305336222,-0.875,0.387203824650718,-0.6003111690215132,0.12035651551623186,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,7.0,0,0.571661247176879,0,174.12000000000003,201.34
ACLED_CASE_00209,US-Iran,2024-07,test,9,5,3,4,0,0,-5.555555555555555,-2.9477777777777776,1.2860975305336222,-0.8333333333333334,0.387203824650718,-0.41741396903681816,0.1204215730921866,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,6.0,0,0.5157331717680681,0,188.22,201.34
ACLED_CASE_00210,US-Iran,2024-08,test,8,4,3,4,0,0,-5.0,-2.6,1.2860975305336222,-0.8,0.387203824650718,-0.37898850740656226,0.11957582460477523,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,3.0,0,0.5006887697147424,0,196.66000000000003,201.34
ACLED_CASE_00211,US-Iran,2024-09,test,15,15,10,0,0,0,-8.823529411764707,-4.9017647058823535,1.2860975305336222,-0.9375,0.387203824650718,-0.6063002651200109,0.11944570945286578,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,17.0,0,0.7004605543143906,0,185.02,201.34
ACLED_CASE_00212,US-Iran,2024-10,test,32,30,29,2,0,0,-10.0,-6.279999999999999,1.2860975305336222,-0.967741935483871,0.387203824650718,-0.6796259028469759,0.12009628521241297,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,49.0,0,0.9643697145698418,0,121.46,201.34
ACLED_CASE_00213,US-Iran,2024-11,test,9,8,7,1,0,0,-10.0,-5.78,1.2860975305336222,-0.8888888888888888,0.387203824650718,-0.6654406010951538,0.12328410643419425,28750956130731.2,0.0,997309000000.0,7891903306.81818,25.3786342507088,52.0621306794348,35.0,0,0.5883052820060786,0,107.26,201.34
ACLED_CASE_00214,US-Russia,2016-01,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00215,US-Russia,2016-02,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00216,US-Russia,2016-03,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00217,US-Russia,2016-04,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00218,US-Russia,2016-05,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00219,US-Russia,2016-06,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00220,US-Russia,2016-07,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00221,US-Russia,2016-08,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00222,US-Russia,2016-09,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00223,US-Russia,2016-10,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00224,US-Russia,2016-11,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00225,US-Russia,2016-12,train,0,0,0,0,0,0,0.0,0.0,1.0720928639509695,0.0,0.36563040950034,0.0,0.0,18695110842000.0,1276786350881.14,639856443000.0,69245294552.8466,26.6079620604584,46.5181198396096,0.0,0,0.27961032231082705,0,0.0,324.95000000000005
ACLED_CASE_00226,US-Russia,2017-01,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,0.0,324.95000000000005
ACLED_CASE_00227,US-Russia,2017-02,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,0.0,324.95000000000005
ACLED_CASE_00228,US-Russia,2017-03,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,0.0,324.95000000000005
ACLED_CASE_00229,US-Russia,2017-04,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,0.0,324.95000000000005
ACLED_CASE_00230,US-Russia,2017-05,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,0.0,324.95000000000005
ACLED_CASE_00231,US-Russia,2017-06,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,0.0,324.95000000000005
ACLED_CASE_00232,US-Russia,2017-07,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,50.98,324.95000000000005
ACLED_CASE_00233,US-Russia,2017-08,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,101.85999999999999,324.95000000000005
ACLED_CASE_00234,US-Russia,2017-09,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,159.04,324.95000000000005
ACLED_CASE_00235,US-Russia,2017-10,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,212.12,324.95000000000005
ACLED_CASE_00236,US-Russia,2017-11,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,264.52,324.95000000000005
ACLED_CASE_00237,US-Russia,2017-12,train,0,0,0,0,0,0,0.0,0.0,1.0701847903289017,0.0,0.37094772612425847,0.0,0.0,19477336549000.0,1574199360089.0,646752927000.0,66913033536.7831,27.3130208877206,46.8765243371311,0.0,0,0.279591105705008,0,297.98,324.95000000000005
ACLED_CASE_00238,US-Russia,2018-01,train,38,21,7,17,1,2,-7.272727272727273,-3.9263636363636367,1.0724933463902275,-0.7040000000000001,0.395956398212461,-0.5222887125940072,0.0,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,4.0,0,0.8863710002029515,0,283.82,324.95000000000005
ACLED_CASE_00239,US-Russia,2018-02,train,40,17,5,23,0,5,-7.142857142857143,-4.021428571428571,1.0724933463902275,-0.4782608695652174,0.395956398212461,-0.5207267480574004,0.007026218203109752,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,14.0,0,0.8936638796600256,0,293.38,324.95000000000005
ACLED_CASE_00240,US-Russia,2018-03,train,43,30,9,13,1,6,-8.709677419354838,-4.934838709677419,1.0724933463902275,-0.5736842105263158,0.395956398212461,-0.6039101522520525,0.01351195808290337,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,14.0,0,0.9050002169956203,0,279.56,324.95000000000005
ACLED_CASE_00241,US-Russia,2018-04,train,41,23,6,18,0,3,-8.095238095238095,-4.657619047619048,1.0724933463902275,-0.7185185185185184,0.395956398212461,-0.5755039564434032,0.0205292795234894,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,19.0,0,0.8995171589401973,0,269.4,324.95000000000005
ACLED_CASE_00242,US-Russia,2018-05,train,36,29,10,7,0,1,-9.574468085106384,-5.377234042553192,1.0724933463902275,-0.8967741935483872,0.395956398212461,-0.6423866013027677,0.02634831826166157,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,15.0,0,0.8821204364343106,0,260.48,324.95000000000005
ACLED_CASE_00243,US-Russia,2018-06,train,26,12,4,14,0,5,-8.125,-4.3425,1.0724933463902275,-0.3333333333333333,0.395956398212461,-0.5661270312209256,0.031631442102122445,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,8.0,0,0.7516251131512586,0,250.73999999999998,324.95000000000005
ACLED_CASE_00244,US-Russia,2018-07,train,30,13,3,17,0,4,-6.842105263157895,-3.6710526315789473,1.0724933463902275,-0.4555555555555555,0.395956398212461,-0.49713276743665924,0.034480515256001563,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,6.0,0,0.7911785716847988,0,235.64,324.95000000000005
ACLED_CASE_00245,US-Russia,2018-08,train,41,21,11,20,0,4,-9.333333333333334,-5.016666666666667,1.0724933463902275,-0.6230769230769231,0.395956398212461,-0.6246572914176084,0.037523530905496524,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,7.0,0,0.933767454415463,0,185.3,324.95000000000005
ACLED_CASE_00246,US-Russia,2018-09,train,30,20,8,10,0,3,-7.5,-4.21,1.0724933463902275,-0.6833333333333332,0.395956398212461,-0.5401983889110782,0.04269403422028495,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,13.0,0,0.8275782406040291,0,155.2,324.95000000000005
ACLED_CASE_00247,US-Russia,2018-10,train,33,17,5,16,0,3,-8.518518518518519,-4.54925925925926,1.0724933463902275,-0.6380952380952382,0.395956398212461,-0.585597286194419,0.045895162673511514,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,6.0,0,0.8418623417397356,0,127.67999999999999,324.95000000000005
ACLED_CASE_00248,US-Russia,2018-11,train,33,19,5,14,0,0,-10.0,-5.37,1.0724933463902275,-0.95,0.395956398212461,-0.6532419821243471,0.048907989453018864,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,9.0,0,0.848279575584346,0,90.16,324.95000000000005
ACLED_CASE_00249,US-Russia,2018-12,train,16,12,5,4,1,1,-6.666666666666666,-3.5733333333333333,1.0724933463902275,-0.6533333333333334,0.395956398212461,-0.4868149682870837,0.05174865470226865,20533057312000.0,1657328773461.31,682491400000.0,61609204756.4171,27.6103792720958,51.5809003703964,6.0,0,0.6133823999469521,0,76.34,324.95000000000005
ACLED_CASE_00250,US-Russia,2019-01,train,14,14,5,0,0,0,-8.181818181818182,-4.45090909090909,1.0730276386746778,-0.9333333333333333,0.378412565779754,-0.571589588782152,0.05258820723006527,21380976119000.0,1693115002708.32,734344100000.0,65201335848.3565,26.4537594940475,49.2287536619033,11.0,0,0.5825768187788297,0,63.9,324.95000000000005
ACLED_CASE_00251,US-Russia,2019-02,train,7,7,2,0,0,0,-10.0,-5.17,1.0730276386746778,-0.875,0.378412565779754,-0.6471090087998379,0.05317138099650623,21380976119000.0,1693115002708.32,734344100000.0,65201335848.3565,26.4537594940475,49.2287536619033,5.0,0,0.440939159636982,0,64.32000000000001,324.95000000000005
ACLED_CASE_00252,US-Russia,2019-03,train,10,9,2,1,0,0,-10.0,-5.1499999999999995,1.0730276386746778,-0.9,0.378412565779754,-0.6464892102401951,0.05269663652332314,21380976119000.0,1693115002708.32,734344100000.0,65201335848.3565,26.4537594940475,49.2287536619033,3.0,0,0.4855443621749357,0,60.92,324.95000000000005
ACLED_CASE_00253,US-Russia,2019-04,train,10,6,3,4,0,0,-10.0,-5.159999999999999,1.0730276386746778,-0.8571428571428571,0.378412565779754,-0.6467992566003062,0.05254650365573533,21380976119000.0,1693115002708.32,734344100000.0,65201335848.3565,26.4537594940475,49.2287536619033,5.0,0,0.5280040997314319,0,51.32,324.95000000000005
